Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Dwarf,Species_Lionhead,Species_Rabbit Sh,Species_Species_Kitten
2025-08-12,47,74.0,0.0,1.13,25.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-08-12,47,74.0,0.0,0.83,74.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-08-12,47,74.0,0.0,0.63,2.5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-08-12,47,74.0,0.0,0.63,2.5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-08-12,47,74.0,0.0,0.63,2.75,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-08-12,47,74.0,0.0,0.6,74.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-08-12,47,74.0,0.0,0.6,36.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2025-08-12,47,74.0,0.0,0.43,18.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2025-08-12,47,74.0,0.0,0.4,63.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-08-12,47,74.0,0.0,0.37,5.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2025-08-12,47,74.0,0.0,0.37,24.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2025-08-12,47,74.0,0.0,0.37,24.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2025-08-12,47,74.0,0.0,0.37,5.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-08-12,47,74.0,0.0,0.33,24.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2025-08-12,47,74.0,0.0,0.3,24.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2025-08-12,47,74.0,0.0,0.3,132.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-08-12,47,74.0,0.0,0.27,36.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2025-08-12,47,74.0,0.0,0.23,60.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2025-08-12,47,74.0,0.0,0.23,120.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-08-12,47,74.0,0.0,0.23,4.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-08-12,47,74.0,0.0,0.2,96.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2025-08-12,47,74.0,0.0,0.2,12.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2025-08-12,47,74.0,0.0,0.17,24.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-08-12,47,74.0,0.0,0.17,3.25,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-08-12,47,74.0,0.0,0.17,4.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-08-12,47,74.0,0.0,0.17,24.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2025-08-12,47,74.0,0.0,0.17,4.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-08-12,47,74.0,0.0,0.13,2.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-08-12,47,74.0,0.0,0.13,18.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2025-08-12,47,74.0,0.0,0.13,24.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2025-08-12,47,74.0,0.0,0.1,5.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-08-12,47,74.0,0.0,0.07,12.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-08-12,47,74.0,0.0,0.03,2.75,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-08-12,47,74.0,0.0,0.03,2.75,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
