Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Guinea Pig,Species_Rabbit Sh,Species_Species_Kitten
2025-10-20,77,51.0,0.0,0.73,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2025-10-20,77,51.0,0.0,0.73,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2025-10-20,77,51.0,0.0,0.7,25.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-20,77,51.0,0.0,0.7,41.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-20,77,51.0,0.0,0.63,29.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-20,77,51.0,0.0,0.63,24.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-20,77,51.0,0.0,0.57,24.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-20,77,51.0,0.0,0.57,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2025-10-20,77,51.0,0.0,0.57,2.5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-20,77,51.0,0.0,0.57,6.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-20,77,51.0,0.0,0.57,2.5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-20,77,51.0,0.0,0.53,56.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-20,77,51.0,0.0,0.5,87.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-20,77,51.0,0.0,0.5,118.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-20,77,51.0,0.0,0.5,96.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-20,77,51.0,0.0,0.47,17.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-20,77,51.0,0.0,0.47,65.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-20,77,51.0,0.0,0.43,64.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2025-10-20,77,51.0,0.0,0.4,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2025-10-20,77,51.0,0.0,0.37,12.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-20,77,51.0,0.0,0.37,12.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2025-10-20,77,51.0,0.0,0.37,2.25,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-20,77,51.0,0.0,0.37,2.25,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-20,77,51.0,0.0,0.37,2.25,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-20,77,51.0,0.0,0.37,2.25,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-20,77,51.0,0.0,0.37,3.5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-20,77,51.0,0.0,0.37,12.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2025-10-20,77,51.0,0.0,0.33,36.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-20,77,51.0,0.0,0.33,2.5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-20,77,51.0,0.0,0.33,2.5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-20,77,51.0,0.0,0.33,66.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-20,77,51.0,0.0,0.33,2.5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-20,77,51.0,0.0,0.3,2.25,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-20,77,51.0,0.0,0.3,24.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2025-10-20,77,51.0,0.0,0.27,1.75,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-20,77,51.0,0.0,0.27,25.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-20,77,51.0,0.0,0.27,36.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-20,77,51.0,0.0,0.2,24.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-20,77,51.0,0.0,0.2,7.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-20,77,51.0,0.0,0.13,3.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-20,77,51.0,0.0,0.1,3.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-20,77,51.0,0.0,0.1,24.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-20,77,51.0,0.0,0.1,13.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-20,77,51.0,0.0,0.1,116.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
