Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Bird,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-09-17,58,76.0,0.0,0.87,12.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-09-17,58,76.0,0.0,0.7,62.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-09-17,58,76.0,0.0,0.67,12.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-09-17,58,76.0,0.0,0.6,60.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-09-17,58,76.0,0.0,0.57,26.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-09-17,58,76.0,0.0,0.57,60.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-09-17,58,76.0,0.0,0.57,24.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-09-17,58,76.0,0.0,0.57,0.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-09-17,58,76.0,0.0,0.5,48.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-09-17,58,76.0,0.0,0.5,96.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-09-17,58,76.0,0.0,0.5,18.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-09-17,58,76.0,0.0,0.47,42.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-09-17,58,76.0,0.0,0.47,12.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-09-17,58,76.0,0.0,0.47,104.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-09-17,58,76.0,0.0,0.43,10.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-09-17,58,76.0,0.0,0.4,2.5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-09-17,58,76.0,0.0,0.4,2.25,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-09-17,58,76.0,0.0,0.4,2.25,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-09-17,58,76.0,0.0,0.4,2.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-09-17,58,76.0,0.0,0.4,2.25,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-09-17,58,76.0,0.0,0.37,72.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-09-17,58,76.0,0.0,0.33,3.5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-09-17,58,76.0,0.0,0.33,12.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-09-17,58,76.0,0.0,0.33,4.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-09-17,58,76.0,0.0,0.33,12.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-09-17,58,76.0,0.0,0.33,12.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-09-17,58,76.0,0.0,0.33,3.5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-09-17,58,76.0,0.0,0.3,30.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-09-17,58,76.0,0.0,0.3,44.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-09-17,58,76.0,0.0,0.27,7.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-09-17,58,76.0,0.0,0.23,12.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-09-17,58,76.0,0.0,0.13,7.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-09-17,58,76.0,0.0,0.07,3.75,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-09-17,58,76.0,0.0,0.03,10.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
