Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Lionhead,Species_Rabbit Sh,Species_Species_Kitten
2025-11-05,91,54.0,50.0,0.8,25.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-11-05,91,54.0,50.0,0.73,25.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-11-05,91,54.0,50.0,0.7,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-11-05,91,54.0,50.0,0.7,24.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-11-05,91,54.0,50.0,0.67,5.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.67,24.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2025-11-05,91,54.0,50.0,0.67,5.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.67,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-11-05,91,54.0,50.0,0.63,107.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-11-05,91,54.0,50.0,0.63,8.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.6,60.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-11-05,91,54.0,50.0,0.6,2.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.5,60.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-11-05,91,54.0,50.0,0.47,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2025-11-05,91,54.0,50.0,0.47,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2025-11-05,91,54.0,50.0,0.4,24.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-11-05,91,54.0,50.0,0.4,24.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-11-05,91,54.0,50.0,0.37,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-11-05,91,54.0,50.0,0.33,2.5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.33,2.5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.33,24.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-11-05,91,54.0,50.0,0.3,72.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-11-05,91,54.0,50.0,0.3,60.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-11-05,91,54.0,50.0,0.3,96.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-11-05,91,54.0,50.0,0.3,14.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-11-05,91,54.0,50.0,0.27,2.25,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.27,24.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-11-05,91,54.0,50.0,0.23,2.25,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.23,5.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.23,12.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-11-05,91,54.0,50.0,0.23,5.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.2,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.2,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.2,5.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.2,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.17,9.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.13,24.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-11-05,91,54.0,50.0,0.1,24.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-11-05,91,54.0,50.0,0.1,48.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-11-05,91,54.0,50.0,0.1,48.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-11-05,91,54.0,50.0,0.1,25.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-11-05,91,54.0,50.0,0.07,2.5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.07,2.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.07,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.07,2.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.07,2.5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.03,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-11-05,91,54.0,50.0,0.03,19.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-11-05,91,54.0,50.0,0.03,3.25,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
