Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Bird,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-09-16,56,59.0,0.0,0.9,48.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.9,26.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.9,4.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2025-09-16,56,59.0,0.0,0.83,75.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.83,12.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2025-09-16,56,59.0,0.0,0.67,62.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.63,55.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.57,60.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.53,0.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-09-16,56,59.0,0.0,0.53,25.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.53,60.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.53,24.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.47,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.47,18.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.47,48.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.43,104.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.43,48.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.43,12.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.43,42.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.4,10.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-09-16,56,59.0,0.0,0.37,2.25,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-09-16,56,59.0,0.0,0.37,2.5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-09-16,56,59.0,0.0,0.37,2.25,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-09-16,56,59.0,0.0,0.37,2.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-09-16,56,59.0,0.0,0.37,2.25,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-09-16,56,59.0,0.0,0.33,72.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.3,3.5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-09-16,56,59.0,0.0,0.3,12.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.3,4.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-09-16,56,59.0,0.0,0.3,12.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-09-16,56,59.0,0.0,0.3,12.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-09-16,56,59.0,0.0,0.3,12.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-09-16,56,59.0,0.0,0.3,3.5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-09-16,56,59.0,0.0,0.27,44.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.23,6.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.23,7.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.17,4.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-09-16,56,59.0,0.0,0.1,7.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-09-16,56,59.0,0.0,0.03,3.75,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
