Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-07-18,58,69.0,0.0,1.47,54.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-07-18,58,69.0,0.0,1.3,73.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-07-18,58,69.0,0.0,1.23,73.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-07-18,58,69.0,0.0,1.2,30.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-07-18,58,69.0,0.0,0.73,36.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-07-18,58,69.0,0.0,0.7,2.75,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-07-18,58,69.0,0.0,0.7,2.75,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-07-18,58,69.0,0.0,0.7,2.75,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-07-18,58,69.0,0.0,0.7,24.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-07-18,58,69.0,0.0,0.63,48.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-07-18,58,69.0,0.0,0.57,3.75,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-07-18,58,69.0,0.0,0.57,15.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-07-18,58,69.0,0.0,0.57,27.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-07-18,58,69.0,0.0,0.57,36.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-07-18,58,69.0,0.0,0.5,4.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-07-18,58,69.0,0.0,0.5,4.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-07-18,58,69.0,0.0,0.47,120.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-07-18,58,69.0,0.0,0.43,2.75,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-07-18,58,69.0,0.0,0.43,36.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-07-18,58,69.0,0.0,0.33,3.75,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-07-18,58,69.0,0.0,0.33,3.75,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-07-18,58,69.0,0.0,0.3,2.75,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-07-18,58,69.0,0.0,0.3,24.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-07-18,58,69.0,0.0,0.3,10.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-07-18,58,69.0,0.0,0.27,12.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-07-18,58,69.0,0.0,0.27,36.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-07-18,58,69.0,0.0,0.27,6.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-07-18,58,69.0,0.0,0.23,7.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-07-18,58,69.0,0.0,0.23,12.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-07-18,58,69.0,0.0,0.17,14.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-07-18,58,69.0,0.0,0.13,2.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-07-18,58,69.0,0.0,0.13,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-07-18,58,69.0,0.0,0.13,25.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-07-18,58,69.0,0.0,0.1,24.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-07-18,58,69.0,0.0,0.1,4.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-07-18,58,69.0,0.0,0.07,3.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-07-18,58,69.0,0.0,0.07,2.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-07-18,58,69.0,0.0,0.07,3.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-07-18,58,69.0,0.0,0.07,2.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-07-18,58,69.0,0.0,0.07,3.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
