Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Dwarf,Species_Rabbit Sh,Species_Species_Kitten
2025-08-27,46,74.0,0.0,0.4,36.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-08-27,46,74.0,0.0,0.37,24.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-08-27,46,74.0,0.0,0.37,12.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-08-27,46,74.0,0.0,0.37,72.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-08-27,46,74.0,0.0,0.37,2.25,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-08-27,46,74.0,0.0,0.33,36.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-08-27,46,74.0,0.0,0.33,24.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-08-27,46,74.0,0.0,0.3,72.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-08-27,46,74.0,0.0,0.3,5.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-08-27,46,74.0,0.0,0.3,8.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-08-27,46,74.0,0.0,0.27,36.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-08-27,46,74.0,0.0,0.27,24.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2025-08-27,46,74.0,0.0,0.27,12.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2025-08-27,46,74.0,0.0,0.23,48.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-08-27,46,74.0,0.0,0.23,24.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2025-08-27,46,74.0,0.0,0.2,24.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2025-08-27,46,74.0,0.0,0.2,3.25,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025-08-27,46,74.0,0.0,0.17,132.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2025-08-27,46,74.0,0.0,0.17,12.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2025-08-27,46,74.0,0.0,0.17,12.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2025-08-27,46,74.0,0.0,0.17,74.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
