Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Dwarf,Species_Rabbit Sh,Species_Species_Kitten
2025-08-28,51,67.0,0.0,0.4,72.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-08-28,51,67.0,0.0,0.4,24.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-08-28,51,67.0,0.0,0.4,12.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-08-28,51,67.0,0.0,0.37,24.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-08-28,51,67.0,0.0,0.37,36.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-08-28,51,67.0,0.0,0.33,72.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-08-28,51,67.0,0.0,0.33,5.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-08-28,51,67.0,0.0,0.33,8.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-08-28,51,67.0,0.0,0.3,24.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-08-28,51,67.0,0.0,0.3,36.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-08-28,51,67.0,0.0,0.27,18.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-08-28,51,67.0,0.0,0.27,48.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-08-28,51,67.0,0.0,0.27,48.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-08-28,51,67.0,0.0,0.23,2.25,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-08-28,51,67.0,0.0,0.23,12.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2025-08-28,51,67.0,0.0,0.2,132.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-08-28,51,67.0,0.0,0.2,12.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2025-08-28,51,67.0,0.0,0.2,74.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-08-28,51,67.0,0.0,0.2,12.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2025-08-28,51,67.0,0.0,0.1,37.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-08-28,51,67.0,0.0,0.03,3.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-08-28,51,67.0,0.0,0.03,3.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
