Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Bird,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-09-19,72,58.0,0.0,0.63,26.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-09-19,72,58.0,0.0,0.63,60.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-09-19,72,58.0,0.0,0.57,48.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-09-19,72,58.0,0.0,0.57,96.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-09-19,72,58.0,0.0,0.53,42.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-09-19,72,58.0,0.0,0.53,104.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-09-19,72,58.0,0.0,0.5,10.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-09-19,72,58.0,0.0,0.5,12.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-09-19,72,58.0,0.0,0.47,2.5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-09-19,72,58.0,0.0,0.47,2.5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-09-19,72,58.0,0.0,0.47,2.5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-09-19,72,58.0,0.0,0.47,2.5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-09-19,72,58.0,0.0,0.47,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-09-19,72,58.0,0.0,0.43,72.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-09-19,72,58.0,0.0,0.4,3.5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-09-19,72,58.0,0.0,0.4,12.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-09-19,72,58.0,0.0,0.4,4.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-09-19,72,58.0,0.0,0.4,12.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-09-19,72,58.0,0.0,0.4,3.5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-09-19,72,58.0,0.0,0.4,12.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-09-19,72,58.0,0.0,0.37,72.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-09-19,72,58.0,0.0,0.33,7.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-09-19,72,58.0,0.0,0.3,6.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-09-19,72,58.0,0.0,0.27,96.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-09-19,72,58.0,0.0,0.23,24.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-09-19,72,58.0,0.0,0.23,24.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-09-19,72,58.0,0.0,0.23,2.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-09-19,72,58.0,0.0,0.2,8.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-09-19,72,58.0,0.0,0.2,8.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-09-19,72,58.0,0.0,0.2,8.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-09-19,72,58.0,0.0,0.2,8.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-09-19,72,58.0,0.0,0.2,7.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-09-19,72,58.0,0.0,0.2,72.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-09-19,72,58.0,0.0,0.17,5.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-09-19,72,58.0,0.0,0.17,5.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-09-19,72,58.0,0.0,0.13,60.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-09-19,72,58.0,0.0,0.1,5.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-09-19,72,58.0,0.0,0.1,5.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-09-19,72,58.0,0.0,0.07,10.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
