Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Lionhead,Species_Rabbit Sh,Species_Species_Kitten
2025-11-06,88,53.0,50.0,1.07,97.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-06,88,53.0,50.0,1.03,17.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-11-06,88,53.0,50.0,0.93,12.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-06,88,53.0,50.0,0.93,12.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-06,88,53.0,50.0,0.9,3.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-06,88,53.0,50.0,0.9,66.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-11-06,88,53.0,50.0,0.83,25.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-11-06,88,53.0,50.0,0.77,25.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-11-06,88,53.0,50.0,0.73,12.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-11-06,88,53.0,50.0,0.73,24.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-11-06,88,53.0,50.0,0.7,5.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-06,88,53.0,50.0,0.7,12.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-11-06,88,53.0,50.0,0.7,5.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-06,88,53.0,50.0,0.7,24.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2025-11-06,88,53.0,50.0,0.67,107.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-06,88,53.0,50.0,0.67,8.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-06,88,53.0,50.0,0.63,60.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-06,88,53.0,50.0,0.53,12.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-06,88,53.0,50.0,0.5,12.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2025-11-06,88,53.0,50.0,0.43,24.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-06,88,53.0,50.0,0.43,24.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-06,88,53.0,50.0,0.43,8.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-11-06,88,53.0,50.0,0.4,12.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-11-06,88,53.0,50.0,0.37,2.5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-06,88,53.0,50.0,0.37,2.5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-06,88,53.0,50.0,0.33,14.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-11-06,88,53.0,50.0,0.33,60.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-11-06,88,53.0,50.0,0.33,72.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-11-06,88,53.0,50.0,0.33,96.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-11-06,88,53.0,50.0,0.3,2.25,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-06,88,53.0,50.0,0.27,84.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-11-06,88,53.0,50.0,0.27,12.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-06,88,53.0,50.0,0.23,5.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-06,88,53.0,50.0,0.23,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-06,88,53.0,50.0,0.23,48.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-11-06,88,53.0,50.0,0.23,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-06,88,53.0,50.0,0.23,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-06,88,53.0,50.0,0.2,9.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-06,88,53.0,50.0,0.17,24.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-06,88,53.0,50.0,0.13,48.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-06,88,53.0,50.0,0.13,48.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-06,88,53.0,50.0,0.13,25.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-11-06,88,53.0,50.0,0.13,24.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-06,88,53.0,50.0,0.1,7.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-06,88,53.0,50.0,0.1,2.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-06,88,53.0,50.0,0.1,2.5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-06,88,53.0,50.0,0.1,2.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-06,88,53.0,50.0,0.07,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-06,88,53.0,50.0,0.07,19.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-11-06,88,53.0,50.0,0.03,2.25,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-06,88,53.0,50.0,0.03,2.25,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-11-06,88,53.0,50.0,0.03,3.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
