Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Guinea Pig,Species_Lionhead,Species_Rabbit Sh,Species_Species_Kitten
2025-10-29,79,53.0,50.0,0.7,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-10-29,79,53.0,50.0,0.67,13.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,0.67,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-29,79,53.0,50.0,0.67,48.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-10-29,79,53.0,50.0,0.67,2.5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-10-29,79,53.0,50.0,0.67,12.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2025-10-29,79,53.0,50.0,0.67,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-29,79,53.0,50.0,0.67,2.5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-10-29,79,53.0,50.0,0.63,66.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,0.63,36.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,0.63,2.75,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-10-29,79,53.0,50.0,0.63,2.75,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-10-29,79,53.0,50.0,0.63,2.75,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-10-29,79,53.0,50.0,0.6,24.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2025-10-29,79,53.0,50.0,0.5,25.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,0.5,12.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2025-10-29,79,53.0,50.0,0.47,24.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,0.47,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,0.43,24.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2025-10-29,79,53.0,50.0,0.43,5.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-10-29,79,53.0,50.0,0.43,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,0.43,5.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-10-29,79,53.0,50.0,0.4,8.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-10-29,79,53.0,50.0,0.4,106.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-10-29,79,53.0,50.0,0.4,3.25,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-10-29,79,53.0,50.0,0.4,25.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,0.37,60.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-10-29,79,53.0,50.0,0.3,20.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2025-10-29,79,53.0,50.0,0.3,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,0.23,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-29,79,53.0,50.0,0.23,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-10-29,79,53.0,50.0,0.23,24.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,0.17,24.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-10-29,79,53.0,50.0,0.17,2.75,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-10-29,79,53.0,50.0,0.17,96.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,0.13,25.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,0.13,8.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,0.1,2.75,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,0.1,120.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,0.07,13.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-10-29,79,53.0,50.0,0.03,2.75,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
