Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Guinea Pig,Species_Lionhead,Species_Rabbit Sh,Species_Species_Kitten
2025-11-15,82,51.0,0.0,1.83,2.25,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-11-15,82,51.0,0.0,1.83,2.25,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-11-15,82,51.0,0.0,1.77,49.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-11-15,82,51.0,0.0,1.73,37.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-11-15,82,51.0,0.0,1.7,25.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-11-15,82,51.0,0.0,1.67,3.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-11-15,82,51.0,0.0,1.67,2.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-11-15,82,51.0,0.0,1.67,2.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-11-15,82,51.0,0.0,1.63,61.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-11-15,82,51.0,0.0,1.63,37.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-11-15,82,51.0,0.0,1.6,3.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-11-15,82,51.0,0.0,1.6,3.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-11-15,82,51.0,0.0,1.5,25.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-11-15,82,51.0,0.0,1.37,97.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-11-15,82,51.0,0.0,1.23,13.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-11-15,82,51.0,0.0,1.23,13.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-11-15,82,51.0,0.0,1.2,3.25,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-11-15,82,51.0,0.0,1.03,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-11-15,82,51.0,0.0,1.03,24.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-11-15,82,51.0,0.0,1.0,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-11-15,82,51.0,0.0,1.0,5.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-11-15,82,51.0,0.0,0.97,107.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-11-15,82,51.0,0.0,0.87,3.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-11-15,82,51.0,0.0,0.87,3.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-11-15,82,51.0,0.0,0.87,24.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-11-15,82,51.0,0.0,0.83,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-11-15,82,51.0,0.0,0.8,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-11-15,82,51.0,0.0,0.8,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-11-15,82,51.0,0.0,0.7,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-11-15,82,51.0,0.0,0.63,72.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-11-15,82,51.0,0.0,0.63,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-11-15,82,51.0,0.0,0.57,50.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-11-15,82,51.0,0.0,0.57,6.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-11-15,82,51.0,0.0,0.57,12.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-11-15,82,51.0,0.0,0.43,24.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2025-11-15,82,51.0,0.0,0.43,24.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2025-11-15,82,51.0,0.0,0.43,25.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-11-15,82,51.0,0.0,0.43,51.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-11-15,82,51.0,0.0,0.43,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-11-15,82,51.0,0.0,0.43,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-11-15,82,51.0,0.0,0.43,48.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-11-15,82,51.0,0.0,0.43,24.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2025-11-15,82,51.0,0.0,0.43,24.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-11-15,82,51.0,0.0,0.43,24.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-11-15,82,51.0,0.0,0.4,36.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2025-11-15,82,51.0,0.0,0.33,24.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2025-11-15,82,51.0,0.0,0.3,18.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-11-15,82,51.0,0.0,0.3,24.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-11-15,82,51.0,0.0,0.27,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-11-15,82,51.0,0.0,0.27,60.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-11-15,82,51.0,0.0,0.23,26.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-11-15,82,51.0,0.0,0.23,8.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-11-15,82,51.0,0.0,0.23,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-11-15,82,51.0,0.0,0.2,24.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
