Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Bird,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-05-24,51,53.0,50.0,0.67,14.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,0.63,24.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-05-24,51,53.0,50.0,0.53,18.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,0.5,24.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,0.5,84.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,0.5,72.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,0.47,120.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,0.47,120.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,0.47,24.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,0.43,54.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,0.4,120.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,0.3,2.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-05-24,51,53.0,50.0,0.3,2.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-05-24,51,53.0,50.0,0.27,24.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-05-24,51,53.0,50.0,0.27,12.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-05-24,51,53.0,50.0,0.23,36.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-05-24,51,53.0,50.0,0.23,9.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-05-24,51,53.0,50.0,0.23,9.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-05-24,51,53.0,50.0,0.23,0.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2025-05-24,51,53.0,50.0,0.23,7.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-05-24,51,53.0,50.0,0.17,8.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-05-24,51,53.0,50.0,0.17,36.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-24,51,53.0,50.0,0.13,36.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-05-24,51,53.0,50.0,0.1,2.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-05-24,51,53.0,50.0,0.1,24.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2025-05-24,51,53.0,50.0,0.07,68.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
