Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Bird,Species_Cat,Species_Dog,Species_Guinea Pig,Species_Rabbit Sh,Species_Species_Kitten
2025-10-06,65,50.0,0.0,0.27,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2025-10-06,65,50.0,0.0,0.27,24.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-06,65,50.0,0.0,0.27,5.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-06,65,50.0,0.0,0.27,24.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-06,65,50.0,0.0,0.27,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2025-10-06,65,50.0,0.0,0.27,30.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-06,65,50.0,0.0,0.27,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2025-10-06,65,50.0,0.0,0.27,42.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-06,65,50.0,0.0,0.27,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2025-10-06,65,50.0,0.0,0.23,41.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-06,65,50.0,0.0,0.2,6.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-06,65,50.0,0.0,0.2,12.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-06,65,50.0,0.0,0.17,104.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-06,65,50.0,0.0,0.1,5.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-06,65,50.0,0.0,0.1,13.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-06,65,50.0,0.0,0.1,2.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-06,65,50.0,0.0,0.1,25.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-06,65,50.0,0.0,0.1,2.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-06,65,50.0,0.0,0.1,5.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-06,65,50.0,0.0,0.1,2.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-06,65,50.0,0.0,0.1,48.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-06,65,50.0,0.0,0.1,2.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-06,65,50.0,0.0,0.07,56.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2025-10-06,65,50.0,0.0,0.07,72.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2025-10-06,65,50.0,0.0,0.03,30.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
