Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Bird,Species_Cat,Species_Dog,Species_Guinea Pig,Species_Rabbit Sh,Species_Species_Kitten
2025-10-09,69,52.0,0.0,0.5,36.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-10-09,69,52.0,0.0,0.47,24.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-10-09,69,52.0,0.0,0.43,26.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-10-09,69,52.0,0.0,0.4,60.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-10-09,69,52.0,0.0,0.37,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-10-09,69,52.0,0.0,0.37,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-10-09,69,52.0,0.0,0.37,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-10-09,69,52.0,0.0,0.37,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-10-09,69,52.0,0.0,0.37,42.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-10-09,69,52.0,0.0,0.37,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2025-10-09,69,52.0,0.0,0.37,24.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-10-09,69,52.0,0.0,0.37,24.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-10-09,69,52.0,0.0,0.33,41.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-10-09,69,52.0,0.0,0.33,7.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-10-09,69,52.0,0.0,0.3,6.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-10-09,69,52.0,0.0,0.3,3.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-10-09,69,52.0,0.0,0.3,12.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-10-09,69,52.0,0.0,0.27,29.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-10-09,69,52.0,0.0,0.27,104.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-10-09,69,52.0,0.0,0.27,24.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-10-09,69,52.0,0.0,0.23,24.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-10-09,69,52.0,0.0,0.23,36.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-10-09,69,52.0,0.0,0.2,11.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-10-09,69,52.0,0.0,0.2,24.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-10-09,69,52.0,0.0,0.2,2.25,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-10-09,69,52.0,0.0,0.2,24.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-10-09,69,52.0,0.0,0.2,2.75,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-10-09,69,52.0,0.0,0.2,24.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-10-09,69,52.0,0.0,0.2,2.25,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-10-09,69,52.0,0.0,0.2,5.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-10-09,69,52.0,0.0,0.2,48.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-10-09,69,52.0,0.0,0.2,13.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-10-09,69,52.0,0.0,0.17,56.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-10-09,69,52.0,0.0,0.17,72.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-10-09,69,52.0,0.0,0.13,118.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-10-09,69,52.0,0.0,0.13,87.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-10-09,69,52.0,0.0,0.1,11.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
