Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Cat,Species_Dog,Species_Rabbit Sh,Species_Species_Kitten
2025-06-21,58,54.0,0.0,0.4,3.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-21,58,54.0,0.0,0.33,12.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-21,58,54.0,0.0,0.33,72.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,0.33,24.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,0.3,12.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-21,58,54.0,0.0,0.3,2.5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-21,58,54.0,0.0,0.3,12.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-21,58,54.0,0.0,0.27,10.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,0.27,24.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-21,58,54.0,0.0,0.27,36.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-21,58,54.0,0.0,0.23,18.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,0.23,2.75,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-21,58,54.0,0.0,0.23,2.75,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-21,58,54.0,0.0,0.23,2.75,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-21,58,54.0,0.0,0.23,60.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,0.2,2.25,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-21,58,54.0,0.0,0.17,15.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2025-06-21,58,54.0,0.0,0.1,2.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-21,58,54.0,0.0,0.03,2.25,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-21,58,54.0,0.0,0.03,18.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-06-21,58,54.0,0.0,0.03,2.25,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-06-21,58,54.0,0.0,0.03,2.25,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
